"Name","Id","PriorityClass","FileVersion","HandleCount","WorkingSet","PagedMemorySize","PrivateMemorySize","VirtualMemorySize","TotalProcessorTime","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","UserProcessorTime","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","Site","Container"
"svchost","2280","Normal","10.0.19041.1 (WinBuild.160101.0800)","205","9428992","2457600","2457600","92008448","00:00:00.5625000","0","205","2203410231296","9428992","2457600","12456","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.5625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5300","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12456","12456","2457600","112216","112216","2899968","2899968","10182656","10182656","96772096","2203414994944","True","2457600","00:00:00.3593750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2031250","2203410231296","False",,,,"9428992",,
"svchost","2308","Normal","10.0.19041.1 (WinBuild.160101.0800)","417","7663616","3039232","3039232","78237696","00:00:03.4375000","0","417","2203396460544","7663616","3039232","11864","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","3.4375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1768","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11864","11864","3039232","93032","93032","3932160","3932160","9658368","9658368","89255936","2203407478784","True","3039232","00:00:01.6406250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.7968750","2203396460544","False",,,,"7663616",,
"svchost","2316","Normal","10.0.19041.1 (WinBuild.160101.0800)","293","16564224","3588096","3588096","114741248","00:00:01.1250000","0","293","2203432964096","16564224","3588096","13112","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","1.125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1796","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13112","13112","3588096","159144","159144","4403200","4403200","22646784","22646784","136921088","2203455143936","True","3588096","00:00:00.4687500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:59:01 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6562500","2203432964096","False",,,,"16564224",,
"svchost","2376","Normal","10.0.19041.1 (WinBuild.160101.0800)","206","6443008","2211840","2211840","83259392","00:00:00.1250000","0","206","2203401482240","6443008","2211840","11632","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5924","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11632","11632","2211840","90200","90200","2461696","2461696","9396224","9396224","87457792","2203405680640","True","2211840","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0937500","2203401482240","False",,,,"6443008",,
"svchost","2416","Normal","10.0.19041.1 (WinBuild.160101.0800)","174","5652480","1966080","1966080","76582912","00:00:00.0625000","0","174","2203394805760","5652480","1966080","9024","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3672","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9024","9024","1966080","73448","73448","2285568","2285568","8069120","8069120","82350080","2203400572928","True","1966080","00:00:00.0625000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203394805760","False",,,,"5652480",,
"svchost","2424","Normal","10.0.19041.1 (WinBuild.160101.0800)","245","57798656","62042112","62042112","178139136","00:01:18.8906250","0","245","2207791329280","57798656","62042112","14880","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","78.890625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3104","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14880","14880","62042112","115696","115696","92925952","92925952","97943552","97943552","191647744","2207804837888","True","62042112","00:00:24.0468750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:54.8437500","2207791329280","False",,,,"57798656",,
"svchost","2440","Normal","10.0.19041.1 (WinBuild.160101.0800)","194","4296704","1310720","1310720","71708672","00:00:00.0625000","0","194","2203389931520","4296704","1310720","7472","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5264","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7472","7472","1310720","65464","65464","1409024","1409024","5943296","5943296","73285632","2203391508480","True","1310720","00:00:00.0468750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","2203389931520","False",,,,"4296704",,
"svchost","2608","Normal","10.0.19041.1 (WinBuild.160101.0800)","172","6410240","1863680","1863680","76730368","00:00:00.0468750","0","172","2203394953216","6410240","1863680","10376","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.046875","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6036","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10376","10376","1863680","79960","79960","2220032","2220032","8572928","8572928","82776064","2203400998912","True","1863680","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","2203394953216","False",,,,"6410240",,
"svchost","2660","Normal","10.0.19041.1 (WinBuild.160101.0800)","259","7446528","2605056","2605056","87044096","00:00:00.2656250","0","259","2203405266944","7446528","2605056","17448","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.265625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5252","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17448","17448","2605056","109232","109232","2875392","2875392","11599872","11599872","91238400","2203409461248","True","2605056","00:00:00.0781250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1875000","2203405266944","False",,,,"7446528",,
"svchost","2680","Normal","10.0.19041.1 (WinBuild.160101.0800)","140","4952064","1486848","1486848","71557120","00:00:00","0","140","2203389779968","4952064","1486848","8888","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4296","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8888","8888","1486848","68112","68112","1880064","1880064","7507968","7507968","76275712","2203394498560","True","1486848","00:00:00","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203389779968","False",,,,"4952064",,
"svchost","2708","Normal","10.0.19041.1 (WinBuild.160101.0800)","173","5967872","2330624","2330624","104423424","00:00:00.3750000","0","173","2203422646272","5967872","2330624","10176","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5696","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10176","10176","2330624","125472","125472","3321856","3321856","13135872","13135872","233984000","2203552206848","True","2330624","00:00:00.1718750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2031250","2203422646272","False",,,,"5967872",,
"svchost","2732","Normal","10.0.19041.1 (WinBuild.160101.0800)","285","12861440","4325376","4325376","111652864","00:00:00.4375000","0","285","2203429875712","12861440","4325376","17104","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.4375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5856","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17104","17104","4325376","150672","150672","5152768","5152768","21708800","21708800","120139776","2203438362624","True","4325376","00:00:00.1875000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:53:17 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2500000","2203429875712","False",,,,"12861440",,
"svchost","2748","Normal","10.0.19041.1 (WinBuild.160101.0800)","454","23314432","8224768","8224768","168611840","00:00:01.5312500","1","454","2203486834688","23314432","8224768","21720","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","1.53125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4292","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","21720","21720","8224768","273112","273112","9601024","9601024","33357824","33357824","217546752","2203535769600","True","8224768","00:00:00.4218750","svchost","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 8:59:01 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.1093750","2203486834688","False",,,,"23314432",,
"svchost","2784","Normal","10.0.19041.1 (WinBuild.160101.0800)","377","8011776","3002368","3002368","85340160","00:00:00.2343750","0","377","2203403563008","8011776","3002368","16152","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.234375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5064","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16152","16152","3002368","104608","104608","3907584","3907584","12353536","12353536","98758656","2203416981504","True","3002368","00:00:00.0781250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1562500","2203403563008","False",,,,"8011776",,
"svchost","2808","Normal","10.0.19041.1 (WinBuild.160101.0800)","208","6131712","2035712","2035712","82112512","00:00:00.0625000","0","208","2203400335360","6131712","2035712","10456","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5944","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10456","10456","2035712","81992","81992","2297856","2297856","9019392","9019392","83685376","2203401908224","True","2035712","00:00:00.0468750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","2203400335360","False",,,,"6131712",,
"svchost","2928","Normal","10.0.19041.1 (WinBuild.160101.0800)","168","6029312","1916928","1916928","73601024","00:00:00.8437500","0","168","2203391823872","6029312","1916928","9416","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.84375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1808","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9416","9416","1916928","75768","75768","2695168","2695168","7979008","7979008","79368192","2203397591040","True","1916928","00:00:00.5312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3125000","2203391823872","False",,,,"6029312",,
"svchost","3064","Normal","10.0.19041.1 (WinBuild.160101.0800)","382","13713408","10104832","10104832","107024384","00:00:07.3281250","0","382","2203425247232","13713408","10104832","14784","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","7.328125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3616","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14784","14784","10104832","114368","114368","12886016","12886016","23699456","23699456","127709184","2203445932032","True","10104832","00:00:02.1718750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:05.1562500","2203425247232","False",,,,"13713408",,
"svchost","3344","Normal","10.0.19041.1 (WinBuild.160101.0800)","282","10268672","4218880","4218880","136003584","00:00:10.0937500","0","282","2203454226432","10268672","4218880","26760","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","10.09375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4924","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","26760","26760","4218880","120592","120592","5865472","5865472","15437824","15437824","143958016","2203462180864","True","4218880","00:00:04.5312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:05.5625000","2203454226432","False",,,,"10268672",,
"svchost","3368","Normal","10.0.19041.1 (WinBuild.160101.0800)","532","23318528","23740416","23740416","198656000","00:00:09.5625000","0","532","2203516878848","23318528","23740416","28488","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","9.5625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5304","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","28488","28488","23740416","184672","184672","70262784","70262784","84553728","84553728","207437824","2203525660672","True","23740416","00:00:01.4375000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:08.1250000","2203516878848","False",,,,"23318528",,
"svchost","3416","Normal","10.0.19041.1 (WinBuild.160101.0800)","327","17510400","19599360","19599360","168484864","00:00:03.1562500","0","327","2203486707712","17510400","19599360","17840","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","3.15625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5884","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17840","17840","19599360","132320","132320","31875072","31875072","34131968","34131968","206618624","2203524841472","True","19599360","00:00:01.5312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.6250000","2203486707712","False",,,,"17510400",,
"svchost","3516","Normal","10.0.19041.1 (WinBuild.160101.0800)","130","4456448","1585152","1585152","72220672","00:00:00.0156250","0","130","2203390443520","4456448","1585152","9416","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3368","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9416","9416","1585152","70592","70592","1859584","1859584","7155712","7155712","76419072","2203394641920","True","1585152","00:00:00","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","2203390443520","False",,,,"4456448",,
"svchost","3536","Normal","10.0.19041.1 (WinBuild.160101.0800)","133","3919872","1298432","1298432","67596288","00:00:00.0312500","0","133","2203385819136","3919872","1298432","7376","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.03125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4224","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7376","7376","1298432","60456","60456","1458176","1458176","5996544","5996544","69693440","2203387916288","True","1298432","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203385819136","False",,,,"3919872",,
"svchost","3544","Normal","10.0.19041.1 (WinBuild.160101.0800)","208","6713344","2322432","2322432","82219008","00:00:00.3593750","0","208","2203400441856","6713344","2322432","11696","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.359375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1932","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11696","11696","2322432","89592","89592","2514944","2514944","9703424","9703424","85614592","2203403837440","True","2322432","00:00:00.2812500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0781250","2203400441856","False",,,,"6713344",,
"svchost","3584","Normal","10.0.19041.1 (WinBuild.160101.0800)","357","14852096","4481024","4481024","110432256","00:00:00.4843750","0","357","2203428655104","14852096","4481024","17976","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.484375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4640","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17976","17976","4481024","155728","155728","5033984","5033984","21344256","21344256","121262080","2203439484928","True","4481024","00:00:00.2968750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1875000","2203428655104","False",,,,"14852096",,
"svchost","3600","Normal","10.0.19041.1 (WinBuild.160101.0800)","316","16519168","4034560","4034560","167428096","00:00:00.5156250","1","316","2203485650944","16519168","4034560","16312","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.515625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5976","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16312","16312","4034560","234832","234832","4390912","4390912","22929408","22929408","173191168","2203491414016","True","4034560","00:00:00.2500000","svchost","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 8:59:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2656250","2203485650944","False",,,,"16519168",,
"svchost","3608","Normal","10.0.19041.1 (WinBuild.160101.0800)","332","11542528","4784128","4784128","125501440","00:00:00.2500000","0","332","2203443724288","11542528","4784128","20216","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.25","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6028","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20216","20216","4784128","169672","169672","4997120","4997120","18276352","18276352","129179648","2203447402496","True","4784128","00:00:00.1093750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:54:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1406250","2203443724288","False",,,,"11542528",,
"svchost","3696","Normal","10.0.19041.1 (WinBuild.160101.0800)","133","9355264","1560576","1560576","77438976","00:00:00.0312500","0","133","2203395661824","9355264","1560576","8712","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.03125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5204","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8712","8712","1560576","78496","78496","1945600","1945600","11358208","11358208","83206144","2203401428992","True","1560576","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 10:40:27 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203395661824","False",,,,"9355264",,
"svchost","3700","Normal","10.0.19041.1 (WinBuild.160101.0800)","103","3883008","1257472","1257472","66846720","00:00:00.0156250","0","103","2203385069568","3883008","1257472","7200","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2672","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7200","7200","1257472","57472","57472","1486848","1486848","5746688","5746688","69472256","2203387695104","True","1257472","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203385069568","False",,,,"3883008",,
"svchost","3912","Normal","10.0.19041.1 (WinBuild.160101.0800)","380","8134656","3391488","3391488","97165312","00:00:00.0781250","0","380","2203415388160","8134656","3391488","23920","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.078125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3312","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23920","23920","3391488","122248","122248","3805184","3805184","13385728","13385728","103981056","2203422203904","True","3391488","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","2203415388160","False",,,,"8134656",,
"svchost","3948",,,"219","7380992","2596864","2596864","83488768","00:00:00.2343750","0","219","2203401711616","7380992","2596864","12728",,,"0.234375",,,,"Process","8",,,,,,".","0","",,,,,"12728","12728","2596864","82688","82688","2916352","2916352","10592256","10592256","88584192","2203406807040",,"2596864","00:00:00.1250000","svchost",,"True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:54:14 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1093750","2203401711616","False",,,,"7380992",,
"svchost","4204","Normal","10.0.19041.1 (WinBuild.160101.0800)","3100","11423744","14815232","14815232","127188992","00:00:03.0312500","0","3100","2203445411840","11423744","14815232","14120","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","3.03125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5536","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14120","14120","14815232","233824","233824","22269952","22269952","38514688","38514688","144838656","2203463061504","True","14815232","00:00:01.2968750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:54:16 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.7343750","2203445411840","False",,,,"11423744",,
"svchost","4208","Normal","10.0.19041.1 (WinBuild.160101.0800)","177","13119488","6926336","6926336","92815360","00:00:22.3125000","0","177","2203411038208","13119488","6926336","9512","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","22.3125","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1636","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9512","9512","6926336","79200","79200","12423168","12423168","20959232","20959232","97361920","2203415584768","True","6926336","00:00:03.6250000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:53:49 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:18.6875000","2203411038208","False",,,,"13119488",,
"svchost","4344","Normal","10.0.19041.1 (WinBuild.160101.0800)","197","5120000","1908736","1908736","78839808","00:00:00.0625000","0","197","2203397062656","5120000","1908736","10808","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4264","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10808","10808","1908736","76224","76224","2564096","2564096","8871936","8871936","84082688","2203402305536","True","1908736","00:00:00.0625000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:14 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203397062656","False",,,,"5120000",,
