"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"svchost","0","355","2203398864896","8933376","2236416","12312","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.046875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6728","Microsoft.Win32.SafeHandles.SafeProcessHandle","355","2856",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12312","12312","2236416","2236416","98536","98536","3268608","3268608","10280960","10280960","90603520","2203408826368","True","Normal","2236416","2236416","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0312500","80642048","2203398864896","False",,,,"8933376","8933376",,
"svchost","0","208","2203400335360","8572928","2039808","10456","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6540","Microsoft.Win32.SafeHandles.SafeProcessHandle","208","2904",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10456","10456","2039808","2039808","81992","81992","2433024","2433024","9175040","9175040","84733952","2203402956800","True","Normal","2039808","2039808","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00.0468750","82112512","2203400335360","False",,,,"8572928","8572928",,
"svchost","0","378","2203423150080","19951616","10047488","14648","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","4.640625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6384","Microsoft.Win32.SafeHandles.SafeProcessHandle","378","2984",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14648","14648","10047488","10047488","110272","110272","13955072","13955072","23273472","23273472","115994624","2203434217472","True","Normal","10047488","10047488","00:00:01.7656250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:04.6406250","00:00:02.8750000","104927232","2203423150080","False",,,,"19951616","19951616",,
"svchost","0","224","2203416489984","13987840","2453504","13048","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6504","Microsoft.Win32.SafeHandles.SafeProcessHandle","224","3052",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13048","13048","2453504","2453504","123160","123160","2945024","2945024","14696448","14696448","107180032","2203425402880","True","Normal","2453504","2453504","00:00:00.0937500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1250000","00:00:00.0312500","98267136","2203416489984","False",,,,"13987840","13987840",,
"svchost","0","369","2203402211328","9994240","2805760","14872","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.203125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5176","Microsoft.Win32.SafeHandles.SafeProcessHandle","369","3140",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14872","14872","2805760","2805760","101584","101584","3719168","3719168","11550720","11550720","96444416","2203414667264","True","Normal","2805760","2805760","00:00:00.1093750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2031250","00:00:00.0937500","83988480","2203402211328","False",,,,"9994240","9994240",,
"svchost","0","372","2203455275008","13635584","4087808","26896","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","6.515625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6668","Microsoft.Win32.SafeHandles.SafeProcessHandle","372","3400",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","26896","26896","4087808","4087808","126976","126976","5513216","5513216","15417344","15417344","142815232","2203461038080","True","Normal","4087808","4087808","00:00:02.8593750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:06.5156250","00:00:03.6562500","137052160","2203455275008","False",,,,"13635584","13635584",,
"svchost","0","526","2203512684544","28172288","22597632","28080","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","5.15625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6520","Microsoft.Win32.SafeHandles.SafeProcessHandle","526","3416",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","28080","28080","22597632","22597632","184576","184576","70062080","70062080","85635072","85635072","204574720","2203522797568","True","Normal","22597632","22597632","00:00:00.8125000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:05.1562500","00:00:04.3437500","194461696","2203512684544","False",,,,"28172288","28172288",,
"svchost","0","3101","2203442266112","17240064","17534976","13848","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","1.546875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5060","Microsoft.Win32.SafeHandles.SafeProcessHandle","3101","3436",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13848","13848","17534976","17534976","234144","234144","21565440","21565440","37732352","37732352","144855040","2203463077888","True","Normal","17534976","17534976","00:00:00.6250000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:20:57 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.5468750","00:00:00.9218750","124043264","2203442266112","False",,,,"17240064","17240064",,
"svchost","0","329","2203481464832","34205696","27119616","17432","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.734375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6436","Microsoft.Win32.SafeHandles.SafeProcessHandle","329","3448",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17432","17432","27119616","27119616","132320","132320","27578368","27578368","34574336","34574336","200241152","2203518464000","True","Normal","27119616","27119616","00:00:00.2500000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.7343750","00:00:00.4843750","163241984","2203481464832","False",,,,"34205696","34205696",,
"svchost","0","130","2203390443520","6234112","1589248","9416","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4704","Microsoft.Win32.SafeHandles.SafeProcessHandle","130","3540",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9416","9416","1589248","1589248","70592","70592","1859584","1859584","7147520","7147520","76419072","2203394641920","True","Normal","1589248","1589248","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","72220672","2203390443520","False",,,,"6234112","6234112",,
"svchost","0","133","2203385819136","5419008","1298432","7376","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6404","Microsoft.Win32.SafeHandles.SafeProcessHandle","133","3552",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7376","7376","1298432","1298432","60456","60456","1462272","1462272","6012928","6012928","69693440","2203387916288","True","Normal","1298432","1298432","00:00:00","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","67596288","2203385819136","False",,,,"5419008","5419008",,
"svchost","0","208","2203400441856","9072640","2318336","11696","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.203125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6868","Microsoft.Win32.SafeHandles.SafeProcessHandle","208","3580",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11696","11696","2318336","2318336","89592","89592","2535424","2535424","9715712","9715712","85614592","2203403837440","True","Normal","2318336","2318336","00:00:00.1562500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2031250","00:00:00.0468750","82219008","2203400441856","False",,,,"9072640","9072640",,
"svchost","0","364","2203429384192","19705856","4366336","19200","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.171875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6528","Microsoft.Win32.SafeHandles.SafeProcessHandle","364","3608",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","19200","19200","4366336","4366336","158440","158440","4812800","4812800","21254144","21254144","121696256","2203439919104","True","Normal","4366336","4366336","00:00:00.0937500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1718750","00:00:00.0781250","111161344","2203429384192","False",,,,"19705856","19705856",,
"svchost","0","103","2203385069568","5214208","1269760","7200","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6492","Microsoft.Win32.SafeHandles.SafeProcessHandle","103","3776",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7200","7200","1269760","1269760","57472","57472","1556480","1556480","5763072","5763072","70516736","2203388739584","True","Normal","1269760","1269760","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","66846720","2203385069568","False",,,,"5214208","5214208",,
"svchost","0","384","2203415388160","11878400","3383296","23616","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4776","Microsoft.Win32.SafeHandles.SafeProcessHandle","384","3904",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23616","23616","3383296","3383296","122024","122024","3854336","3854336","13451264","13451264","104505344","2203422728192","True","Normal","3383296","3383296","00:00:00.0468750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00.0156250","97165312","2203415388160","False",,,,"11878400","11878400",,
"svchost","0","197","2203397062656","7778304","1892352","10808","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6740","Microsoft.Win32.SafeHandles.SafeProcessHandle","197","4308",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10808","10808","1892352","1892352","76064","76064","2535424","2535424","8855552","8855552","84082688","2203402305536","True","Normal","1892352","1892352","00:00:00","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:54 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00.0156250","78839808","2203397062656","False",,,,"7778304","7778304",,
"svchost","0","165","2203393069056","7589888","1806336","9232","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6468","Microsoft.Win32.SafeHandles.SafeProcessHandle","165","4536",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9232","9232","1806336","1806336","74072","74072","2048000","2048000","8462336","8462336","78819328","2203397042176","True","Normal","1806336","1806336","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:21:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","74846208","2203393069056","False",,,,"7589888","7589888",,
"svchost","0","129","2203389849600","6422528","1560576","12136","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6496","Microsoft.Win32.SafeHandles.SafeProcessHandle","129","4728",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12136","12136","1560576","1560576","65864","65864","1830912","1830912","7032832","7032832","75296768","2203393519616","True","Normal","1560576","1560576","00:00:00","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:56 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","71626752","2203389849600","False",,,,"6422528","6422528",,
"svchost","0","114","2203385995264","5869568","1335296","7472","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6872","Microsoft.Win32.SafeHandles.SafeProcessHandle","114","5040",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7472","7472","1335296","1335296","59648","59648","1617920","1617920","6516736","6516736","79925248","2203398148096","True","Normal","1335296","1335296","00:00:00.0625000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:22:11 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00","67772416","2203385995264","False",,,,"5869568","5869568",,
"svchost","0","219","2203401711616","9707520","2646016","12728",,,"0.03125",,,,,"Process","8",,,,,,"219","5200",".","0","",,,,,"12728","12728","2646016","2646016","82688","82688","2965504","2965504","10641408","10641408","88584192","2203406807040",,,"2646016","2646016","00:00:00.0312500","svchost",,"True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:20:53 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00","83488768","2203401711616","False",,,,"9707520","9707520",,
"svchost","1","251","2203427786752","10686464","2916352","14400","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6500","Microsoft.Win32.SafeHandles.SafeProcessHandle","251","5272",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14400","14400","2916352","2916352","154312","154312","3358720","3358720","12705792","12705792","116387840","2203434610688","True","Normal","2916352","2916352","00:00:00.0156250","svchost","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 9:23:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","109563904","2203427786752","False",,,,"10686464","10686464",,
"svchost","0","215","2203408551936","11264000","2629632","11552","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.296875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3632","Microsoft.Win32.SafeHandles.SafeProcessHandle","215","5432",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11552","11552","2629632","2629632","107480","107480","3026944","3026944","11735040","11735040","104968192","2203423191040","True","Normal","2629632","2629632","00:00:00.1562500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:19:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2968750","00:00:00.1406250","90329088","2203408551936","False",,,,"11264000","11264000",,
"svchost","0","140","2203398774784","7573504","1654784","9376","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.03125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6444","Microsoft.Win32.SafeHandles.SafeProcessHandle","140","5736",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9376","9376","1654784","1654784","87296","87296","1929216","1929216","8318976","8318976","84226048","2203402448896","True","Normal","1654784","1654784","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:21:36 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00","80551936","2203398774784","False",,,,"7573504","7573504",,
"svchost","0","204","2203478335488","10457088","6459392","15088","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.046875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6940","Microsoft.Win32.SafeHandles.SafeProcessHandle","204","5900",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15088","15088","6459392","6459392","93872","93872","6959104","6959104","11104256","11104256","166690816","2203484913664","True","Normal","6459392","6459392","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 10:29:38 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0156250","160112640","2203478335488","False",,,,"10457088","10457088",,
"svchost","0","173","2203407712256","14495744","6041600","9104","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","10.703125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6632","Microsoft.Win32.SafeHandles.SafeProcessHandle","173","5904",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9104","9104","6041600","6041600","81920","81920","11849728","11849728","20189184","20189184","97427456","2203415650304","True","Normal","6041600","6041600","00:00:01.8906250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:20:54 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:10.7031250","00:00:08.8125000","89489408","2203407712256","False",,,,"14495744","14495744",,
"svchost","0","389","2203447881728","22695936","5586944","21032","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.1875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6592","Microsoft.Win32.SafeHandles.SafeProcessHandle","389","6012",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","21032","21032","5586944","5586944","190776","190776","7720960","7720960","24887296","24887296","142680064","2203460902912","True","Normal","5586944","5586944","00:00:00.0781250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:20:53 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1875000","00:00:00.1093750","129658880","2203447881728","False",,,,"22695936","22695936",,
"svchost","0","216","2203398012928","7528448","1912832","13392","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6392","Microsoft.Win32.SafeHandles.SafeProcessHandle","216","6128",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13392","13392","1912832","1912832","81336","81336","2080768","2080768","8445952","8445952","80314368","2203398537216","True","Normal","1912832","1912832","00:00:00","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:19:16 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00.0625000","79790080","2203398012928","False",,,,"7528448","7528448",,
"svchost","0","285","2203429490688","20680704","4415488","16696","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.171875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6600","Microsoft.Win32.SafeHandles.SafeProcessHandle","285","6576",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16696","16696","4415488","4415488","147576","147576","5025792","5025792","21647360","21647360","116539392","2203434762240","True","Normal","4415488","4415488","00:00:00.0781250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:20:32 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1718750","00:00:00.0937500","111267840","2203429490688","False",,,,"20680704","20680704",,
"svchost","0","133","2203395661824","11304960","1572864","8712","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.046875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6400","Microsoft.Win32.SafeHandles.SafeProcessHandle","133","6652",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8712","8712","1572864","1572864","78496","78496","1953792","1953792","11440128","11440128","83206144","2203401428992","True","Normal","1572864","1572864","00:00:00.0468750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 10:40:47 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00","77438976","2203395661824","False",,,,"11304960","11304960",,
"svchost","0","531","2203506737152","21524480","11272192","32568","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","2.21875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6652","Microsoft.Win32.SafeHandles.SafeProcessHandle","531","6676",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","32568","32568","11272192","11272192","183080","183080","15478784","15478784","23625728","23625728","200273920","2203518496768","True","Normal","11272192","11272192","00:00:00.7343750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:20:36 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.2187500","00:00:01.4843750","188514304","2203506737152","False",,,,"21524480","21524480",,
"svchost","0","219","2203396374528","6799360","1941504","14624","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6568","Microsoft.Win32.SafeHandles.SafeProcessHandle","219","6760",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14624","14624","1941504","1941504","78248","78248","2347008","2347008","7888896","7888896","84967424","2203403190272","True","Normal","1941504","1941504","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:20:36 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","78151680","2203396374528","False",,,,"6799360","6799360",,
"svchost","0","333","2203443200000","16801792","4640768","21856","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.09375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6320","Microsoft.Win32.SafeHandles.SafeProcessHandle","333","6960",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","21856","21856","4640768","4640768","169672","169672","4919296","4919296","18296832","18296832","128655360","2203446878208","True","Normal","4640768","4640768","00:00:00.0625000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:20:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0937500","00:00:00.0312500","124977152","2203443200000","False",,,,"16801792","16801792",,
"svchost","0","111","2203387494400","5926912","1490944","7880","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3928","Microsoft.Win32.SafeHandles.SafeProcessHandle","111","7144",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7880","7880","1490944","1490944","59664","59664","1679360","1679360","6426624","6426624","71135232","2203389358080","True","Normal","1490944","1490944","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:22:42 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","69271552","2203387494400","False",,,,"5926912","5926912",,
"svchost","0","211","2203406528512","7503872","3723264","11224","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6572","Microsoft.Win32.SafeHandles.SafeProcessHandle","211","7276",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11224","11224","3723264","3723264","91720","91720","4558848","4558848","10506240","10506240","258981888","2203577204736","True","Normal","3723264","3723264","00:00:00.0625000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:22:10 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00","88305664","2203406528512","False",,,,"7503872","7503872",,
