"Name","Id","PriorityClass","FileVersion","HandleCount","WorkingSet","PagedMemorySize","PrivateMemorySize","VirtualMemorySize","TotalProcessorTime","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","UserProcessorTime","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","Site","Container"
"svchost","5904","Normal","10.0.19041.1 (WinBuild.160101.0800)","175","14696448","6377472","6377472","91062272","00:00:12.3437500","0","175","2203409285120","14696448","6377472","9376","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","12.34375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5444","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9376","9376","6377472","81920","81920","11849728","11849728","20189184","20189184","97427456","2203415650304","True","6377472","00:00:02.1406250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:20:54 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:10.2031250","2203409285120","False",,,,"14696448",,
"svchost","6012","Normal","10.0.19041.1 (WinBuild.160101.0800)","389","22446080","5668864","5668864","129658880","00:00:00.2500000","0","389","2203447881728","22446080","5668864","21032","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.25","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5476","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","21032","21032","5668864","190776","190776","7720960","7720960","24887296","24887296","142680064","2203460902912","True","5668864","00:00:00.1093750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:20:53 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1406250","2203447881728","False",,,,"22446080",,
"svchost","6128","Normal","10.0.19041.1 (WinBuild.160101.0800)","216","7528448","1937408","1937408","79790080","00:00:00.1875000","0","216","2203398012928","7528448","1937408","13264","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.1875","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5256","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13264","13264","1937408","81240","81240","2142208","2142208","8445952","8445952","82411520","2203400634368","True","1937408","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:19:16 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1562500","2203398012928","False",,,,"7528448",,
"svchost","6532",,,"113","8155136","2789376","2789376","69128192","00:00:00.0625000","0","113","2203387351040","8155136","2789376","7064",,,"0.0625",,,,"Process","8",,,,,,".","0","",,,,,"7064","7064","2789376","65880","65880","3063808","3063808","8228864","8228864","74805248","2203393028096",,"2789376","00:00:00.0312500","svchost",,"True","0","System.Diagnostics.ProcessStartInfo","3/18/2025 1:26:21 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","2203387351040","False",,,,"8155136",,
"svchost","6576","Normal","10.0.19041.1 (WinBuild.160101.0800)","288","19861504","4358144","4358144","112701440","00:00:00.2656250","0","288","2203430924288","19861504","4358144","17240","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.265625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5404","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17240","17240","4358144","150712","150712","5197824","5197824","21647360","21647360","119615488","2203437838336","True","4358144","00:00:00.1093750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:20:32 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1562500","2203430924288","False",,,,"19861504",,
"svchost","6652","Normal","10.0.19041.1 (WinBuild.160101.0800)","133","10309632","1576960","1576960","77438976","00:00:00.0468750","0","133","2203395661824","10309632","1576960","8712","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.046875","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5196","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8712","8712","1576960","78496","78496","1953792","1953792","11440128","11440128","83206144","2203401428992","True","1576960","00:00:00.0468750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 10:40:47 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203395661824","False",,,,"10309632",,
"svchost","6676","Normal","10.0.19041.1 (WinBuild.160101.0800)","542","20819968","11386880","11386880","187547648","00:00:03.5000000","0","542","2203505770496","20819968","11386880","33112","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","3.5","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5360","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","33112","33112","11386880","183128","183128","15781888","15781888","23818240","23818240","200273920","2203518496768","True","11386880","00:00:01.4531250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:20:36 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.0468750","2203505770496","False",,,,"20819968",,
"svchost","6760","Normal","10.0.19041.1 (WinBuild.160101.0800)","222","7389184","2039808","2039808","78417920","00:00:00.0625000","0","222","2203396640768","7389184","2039808","14760","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5284","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14760","14760","2039808","79408","79408","2408448","2408448","7888896","7888896","84967424","2203403190272","True","2039808","00:00:00.0625000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:20:36 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203396640768","False",,,,"7389184",,
"svchost","6960","Normal","10.0.19041.1 (WinBuild.160101.0800)","341","16465920","4677632","4677632","126025728","00:00:00.1093750","0","341","2203444248576","16465920","4677632","21992","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.109375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5312","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","21992","21992","4677632","169672","169672","4919296","4919296","18296832","18296832","128655360","2203446878208","True","4677632","00:00:00.0781250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:20:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","2203444248576","False",,,,"16465920",,
"svchost","7144","Normal","10.0.19041.1 (WinBuild.160101.0800)","107","5840896","1437696","1437696","67698688","00:00:00.0156250","0","107","2203385921536","5840896","1437696","7608","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5044","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7608","7608","1437696","60304","60304","1781760","1781760","6426624","6426624","71659520","2203389882368","True","1437696","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:22:42 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203385921536","False",,,,"5840896",,
"svchost","7276","Normal","10.0.19041.1 (WinBuild.160101.0800)","244","8839168","4177920","4177920","92991488","00:00:00.2343750","0","244","2203411214336","8839168","4177920","11768","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.234375","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4776","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11768","11768","4177920","107352","107352","4747264","4747264","10506240","10506240","258981888","2203577204736","True","4177920","00:00:00.2343750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:22:10 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203411214336","False",,,,"8839168",,
"svchost","8072","Normal","10.0.19041.1 (WinBuild.160101.0800)","124","7163904","1634304","1634304","70950912","00:00:00.0156250","0","124","2203389173760","7163904","1634304","8832","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5164","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8832","8832","1634304","64744","64744","1900544","1900544","7929856","7929856","75796480","2203394019328","True","1634304","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 10:38:00 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203389173760","False",,,,"7163904",,
"svchost","8196","Normal","10.0.19041.1 (WinBuild.160101.0800)","137","9400320","1789952","1789952","74448896","00:00:00.0468750","0","137","2203392671744","9400320","1789952","9376","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.046875","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5496","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9376","9376","1789952","71600","71600","2060288","2060288","9523200","9523200","78643200","2203396866048","True","1789952","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/18/2025 1:26:21 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","2203392671744","False",,,,"9400320",,
"svchost","9064","Normal","10.0.19041.1 (WinBuild.160101.0800)","109","5308416","1355776","1355776","68673536","00:00:00.0156250","0","109","2203386896384","5308416","1355776","7592","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5508","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7592","7592","1355776","58256","58256","1495040","1495040","5947392","5947392","69722112","2203387944960","True","1355776","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/18/2025 9:25:35 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203386896384","False",,,,"5308416",,
"System","4",,,"2922","122880","200704","200704","3985408","00:11:38.8281250","0","2922","3985408","122880","200704","272",,,"698.828125",,,,"Process","8",,,,,,".","0","",,,,,"272","272","200704","0","0","225280","225280","876544","876544","14831616","14831616",,"200704","00:11:38.8281250","System",,"True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:38 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","3985408","False",,,,"122880",,
"SystemSettings","7360","Normal","10.0.19041.1266 (WinBuild.160101.0800)","699","1122304","18194432","18194432","384380928","00:00:00.4375000","1","699","2203702603776","1122304","18194432","33480","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","Microsoft Corporation","0.4375","10.0.19041.1266","Settings","Microsoft? Windows? Operating System","Process","8",,"False",,"5540","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","132060","Settings","System.Diagnostics.ProcessModule (SystemSettings.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","33480","33480","18194432","645736","645736","26767360","26767360","68243456","68243456","385953792","2203704176640","True","18194432","00:00:00.1406250","SystemSettings","15","False","1","System.Diagnostics.ProcessStartInfo","3/17/2025 9:23:59 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2968750","2203702603776","False",,,,"1122304",,
"taskhostw","3428","Normal","10.0.19041.1 (WinBuild.160101.0800)","271","16347136","7835648","7835648","163147776","00:00:00.6093750","1","271","2203481370624","16347136","7835648","28320","C:\WINDOWS\system32\taskhostw.exe","Microsoft Corporation","0.609375","10.0.19041.1","Host Process for Windows Tasks","Microsoft? Windows? Operating System","Process","8",,"False",,"5408","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (taskhostw.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","28320","28320","7835648","181016","181016","9469952","9469952","19423232","19423232","169570304","2203487793152","True","7835648","00:00:00.4062500","taskhostw","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 9:21:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2031250","2203481370624","False",,,,"16347136",,
"taskhostw","4776","Normal","10.0.19041.1 (WinBuild.160101.0800)","335","15712256","5464064","5464064","144068608","00:00:00.0468750","1","335","2203462291456","15712256","5464064","18736","C:\WINDOWS\system32\taskhostw.exe","Microsoft Corporation","0.046875","10.0.19041.1","Host Process for Windows Tasks","Microsoft? Windows? Operating System","Process","8",,"False",,"5572","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (taskhostw.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18736","18736","5464064","220240","220240","6193152","6193152","20602880","20602880","147582976","2203465805824","True","5464064","00:00:00.0468750","taskhostw","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 1:39:43 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203462291456","False",,,,"15712256",,
"TextInputHost","916","Normal","2001.22012.0.3920","526","34144256","9428992","9428992","278421504","00:00:02.0468750","1","526","2203596644352","34144256","9428992","22416","C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\InputApp\TextInputHost.exe","Microsoft Corporation","2.046875","2001.22012.0.3920","","Microsoft? Windows? Operating System","Process","8",,"False",,"5604","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","132006","Microsoft Text Input Application","System.Diagnostics.ProcessModule (TextInputHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","22416","22416","9428992","432664","432664","9523200","9523200","40685568","40685568","290230272","2203608453120","True","9428992","00:00:01.0781250","TextInputHost","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 9:22:36 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.9687500","2203596644352","False",,,,"34144256",,
"VSSVC","2528","Normal","10.0.19041.1 (WinBuild.160101.0800)","154","8114176","1748992","1748992","73822208","00:00:00.1093750","0","154","2203392045056","8114176","1748992","10056","C:\WINDOWS\system32\vssvc.exe","Microsoft Corporation","0.109375","10.0.19041.1","Microsoft? Volume Shadow Copy Service","Microsoft? Windows? Operating System","Process","8",,"False",,"5560","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (vssvc.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10056","10056","1748992","75168","75168","2183168","2183168","9166848","9166848","76443648","2203394666496","True","1748992","00:00:00.1093750","VSSVC","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:52 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203392045056","False",,,,"8114176",,
"wininit","664",,,"163","6500352","1396736","1396736","69419008","00:00:00.0781250","0","163","2203387641856","6500352","1396736","11240",,,"0.078125",,,,"Process","13",,,,,,".","0","",,,,,"11240","11240","1396736","77040","77040","1953792","1953792","7512064","7512064","82046976","2203400269824",,"1396736","00:00:00.0781250","wininit",,"True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:51 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","2203387641856","False",,,,"6500352",,
"winlogon","764","High","10.0.19041.1151 (WinBuild.160101.0800)","251","11186176","2682880","2682880","99397632","00:00:00.1562500","1","251","2203417620480","11186176","2682880","11720","C:\WINDOWS\system32\winlogon.exe","Microsoft Corporation","0.15625","10.0.19041.1151","Windows Logon Application","Microsoft? Windows? Operating System","Process","13",,"False",,"5252","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","0","","System.Diagnostics.ProcessModule (winlogon.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11720","11720","2682880","140512","140512","3784704","3784704","13357056","13357056","105275392","2203423498240","True","2682880","00:00:00.1093750","winlogon","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 9:18:51 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","2203417620480","False",,,,"11186176",,
"WinStore.App","4584","Normal","11910.1002.5.0","515","1138688","15417344","15417344","758861824","00:00:00.3125000","1","515","5053829120","1138688","15417344","37264","C:\Program Files\WindowsApps\Microsoft.WindowsStore_11910.1002.5.0_x64__8wekyb3d8bbwe\WinStore.App.exe","Microsoft Corporation","0.3125","11910.1002.5.0","Store","Windows Store","Process","8",,"False",,"5524","Microsoft.Win32.SafeHandles.SafeProcessHandle",".","328632","Microsoft Store","System.Diagnostics.ProcessModule (WinStore.App.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","37264","37264","15417344","499736","499736","15990784","15990784","49979392","49979392","763056128","5058023424","True","15417344","00:00:00.2343750","WinStore.App","15","False","1","System.Diagnostics.ProcessStartInfo","3/17/2025 9:23:31 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0781250","5053829120","False",,,,"1138688",,
